section,number,title,crn,cap,enrl,avail,instructor_last,instructor_first,dates,restrictions,prerequisites,delivery,days,start,end,building,room,credits,fee,fee_type
GEOL,503,Special Topics in Geology,22549,4,1,3,Boujibar,Asmaa,04/02-06/14,GR PB PM OV,Graduate status in the department or instructor permission.,,,,,,,,,
GEOL,503,Special Topics in Geology,22550,4,2,2,Caplan-Auerbach,Jackie,04/02-06/14,GR PB PM OV,Graduate status in the department or instructor permission.,,,,,,,,,
GEOL,503,Special Topics in Geology,22553,4,3,1,DeBari,Susan M.,04/02-06/14,GR PB PM OV,Graduate status in the department or instructor permission.,,,,,,,,,
GEOL,503,Special Topics in Geology,22561,4,1,3,Ponton,Camilo,04/02-06/14,GR PB PM OV,Graduate status in the department or instructor permission.,,,,,,,,,
GEOL,503,Special Topics in Geology,22565,4,2,2,Saenger,Casey,04/02-06/14,GR PB PM OV,Graduate status in the department or instructor permission.,,,,,,,,,
GEOL,503,Special Topics in Geology,22569,4,1,3,Betka,Paul,04/02-06/14,GR PB PM OV,Graduate status in the department or instructor permission.,,,,,,,,,
GEOL,552,Applied Geophysics,21172,5,3,2,Housen,Bernard A.,04/02-06/14,GR MJ GR PB PM OV,"GEOL 213 and GEOL 352 or equivalent. Mandatory Field trip(s) with transporation fee(s). An additional two hour lab section, schedule to be determined at start of the quarter, will also be required each week.",Face-to-Face,TR,1200.0,1350.0,E,S,2,,23 	5	$72.00 Flat Fee
GEOL,556,Prin of Orogeny Sem,23852,10,6,4,Betka,Paul,04/02-06/14,GR GR PB PM OV,"GEOL 318, GEOL 352, GEOL 406, GEOL 409, GEOL 410 New Section",Face-to-Face,TR,1000.0,1150.0,E,S,2,,13 	4	$72.00 Flat Fee
GEOL,570,Landslides and Slope Stability,22905,5,4,1,Mitchell,Robert John,04/02-06/14,GR MJ GR PB PM OV,GEOL 310; GEOL 318 or GEOL 314 or equivalent,Face-to-Face,F,800.0,920.0,ES,230,2,,23 	3	$60.00 Flat Fee
GEOL,690,Thesis,20406,1,1,0,Amos,Colin Burks,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,20407,4,2,2,Boujibar,Asmaa,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,20408,4,0,4,Caplan-Auerbach,Jackie,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,20409,4,0,4,Clark,Doug,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,20410,4,0,4,Dahl,Robyn Mieko,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,20411,4,1,3,DeBari,Susan M.,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,20412,4,0,4,Foreman,Brady Zangs,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,20758,3,0,3,Garcia Lasanta,Cristina,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,21070,4,0,4,Grossman,Eric,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,21173,4,1,3,Housen,Bernard A.,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,21294,4,2,2,Mitchell,Robert John,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,21469,4,0,4,Mulcahy,Sean R.,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,21577,4,2,2,Pfeiffer,Allison M.,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,21728,4,2,2,Ponton,Camilo,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,21831,4,2,2,Rice,Melissa Susanne,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,21844,4,0,4,Roland,Emily Carlson,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,22373,1,0,1,Rusk,Brian Geoffrey,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,22570,4,1,3,Saenger,Casey,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,22571,4,2,2,Sas,Mai,04/02-06/14,GR GR PB PM OV,,,,,,,,,,
GEOL,690,Thesis,22573,4,1,3,Walowski,Kristina,04/02-06/14,GR GR PB PM OV,German Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,,,,,,,,,
GERM,103,Elementary German,20099,30,6,24,Fiero,Petra S.,04/02-06/14,OV,GERM 102 or equivalent New Room,Face-to-Face,MWF,1000.0,1120.0,M,H,1,,14 	5	$5.00 Flat Fee
GERM,103,Elementary German,20646,30,24,6,Sebastian,Marianne,04/02-06/14,OV,GERM 102 or equivalent,Face-to-Face,MWF,1300.0,1420.0,M,H,1,,54 	5	$5.00 Flat Fee
GERM,203,Intermediate German,20521,25,15,10,Partsch,Cornelius,04/02-06/14,OV,GERM 202 or instructor permission.,Face-to-Face HUM,MWF,1300.0,1420.0,M,H,1,,35 	5	$5.00 Flat Fee
GERM,203,Intermediate German,21290,25,2,23,Winter,Julie Marie,04/02-06/14,OV,GERM 202 or instructor permission.,Face-to-Face HUM,MWF,1000.0,1120.0,M,H,0,,56 	5	$5.00 Flat Fee
GERM,306,Drama-Based Language Learning,23386,25,1,24,Winter,Julie Marie,04/02-06/14,OV,GERM 302.,Face-to-Face,MWF,2330.0,2450.0,M,H,0,,56 	5
GERM,330,Focus Austria,22480,20,14,6,Fiero,Petra S.,04/02-06/14,OV,GERM 302 or instructor permission.,Face-to-Face,MWF,1300.0,1420.0,B,H,1,,11 	5
GERM,425,Teach-Learn Elementary German,20061,3,1,2,Partsch,Cornelius,04/02-06/14,OV,6 credits upper-division German; written department permission.,,,,,,,,,
GERM,450,Migrant Journeys,23385,25,4,21,Partsch,Cornelius,04/02-06/14,OV,"GERM 302, GERM 340 and GERM 401. Graduate Studies Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs",Face-to-Face,MWF,1000.0,1120.0,B,H,4,,17 	5
GRAD,699,Continuous Enrollment,21695,100,66,34,Barr,Michael Charles,04/02-06/14,GR PB PM OV,Greek Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,,,,,,,,,
GREK,103,Elementary Greek,20458,25,15,10,Stayskal,Byron,04/02-06/14,OV,GREK 102 New Room,Face-to-Face,MWF,2330.0,2450.0,B,H,1,,10 	5
GREK,203,Intermediate Greek,22814,25,4,21,Krause,Miller Stanley,04/02-06/14,OV,GREK 202. Health Education Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face,MWF,830.0,950.0,M,H,1,,14 	5
HLED,150,Consumer Health,20101,70,53,17,MacIntyre Witt,Jill Marie,04/02-06/14,OV,New Time,Face-to-Face,TR,1300.0,1350.0,C,V,1,,04 	2
HLED,210,Intro to Public Health,22693,50,47,3,Li,Ying,04/02-06/14,OV,,Face-to-Face SSC,MW,1000.0,1150.0,V,U,5,,52 	4
HLED,350,Nutrition,20344,50,48,2,Carnes-Mason,Maxwell D.,04/02-06/14,OV,BIOL 101 or BIOL 205 or CHEM 115 or CHEM 161. New Time,Face-to-Face,MW,1000.0,1115.0,F,R,1,,02 	3
HLED,409,Qualitative Research Methods,22694,30,22,8,Hunt,Mary,04/02-06/14,MJ OV,HLED 405 New Room,Face-to-Face,MW,900.0,1050.0,C,V,2,,61 	4
HLED,435,Health Comm & Social Marketing,22695,30,14,16,Li,Ying,04/02-06/14,MJ OV,HLED 425,Face-to-Face,MW,1300.0,1450.0,C,V,1,,04 	4
HLED,440,Public Health Admin Funding,22697,30,27,3,Hunt,Mary,04/02-06/14,MJ OV,HLED 430,Face-to-Face WP3,TR,1400.0,1515.0,C,V,1,,04 	3
HLED,449,Ecology of Infectious Disease,22696,30,14,16,Bennett,Steve Woodrow,04/02-06/14,MJ OV,HLED 445,Face-to-Face,MW,900.0,1050.0,C,V,2,,64 	4
HLED,455,Health Education Grades K-8,21865,34,24,10,Bennett,Steve Woodrow,04/02-06/14,MJ ED OV,Admission to Woodring College of Education. New Time History Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face,M,1500.0,1650.0,C,V,2,,64 	2
HIST,103,Intro American Hist to 1865,22448,50,50,0,Hughes,Michael William,04/02-06/14,OV,,Face-to-Face HUM US US1,TR,1200.0,1350.0,W,L,1,,64F 	5
HIST,103,Intro American Hist to 1865,22783,50,50,0,Hughes,Michael William,04/02-06/14,OV,,Face-to-Face HUM US US1,TR,1400.0,1550.0,W,L,1,,64F 	5
HIST,111,Intro W.Civil Prehist To 476,22914,75,73,2,Johnston,Christine,04/02-06/14,OV,,Face-to-Face HUM,MWF,2330.0,2450.0,O,M,4,,82 	5
HIST,112,Intro W. Civilization 476-1713,22297,50,51,-1,Elezovic,Arna,04/02-06/14,OV,,Face-to-Face HUM,TR,1430.0,1620.0,M,H,1,,31 	5
HIST,113,Intr W.Civilization 1713-Prsnt,22294,75,70,5,Costanzo,Susan,04/02-06/14,OV,,Face-to-Face HUM,MWF,2330.0,2450.0,W,L,1,,64F 	5
HIST,121,World History to 500,24118,50,50,0,Burge,Katherine,04/02-06/14,OV,New Section,Face-to-Face HUM,MWF,1300.0,1420.0,H,H,1,,53 	5
HIST,123,World History 1500-Present,22916,75,73,2,Cameselle-Pesce,Pedro,04/02-06/14,OV,,Face-to-Face HUM,MWF,1300.0,1420.0,W,L,1,,64F 	5
HIST,141,History of the American West,23475,75,75,0,Seltz,Jennifer,04/02-06/14,OV,,Face-to-Face US US1 US2,TR,1000.0,1150.0,V,U,5,,52 	5
HIST,263,African American since 1865,23476,75,43,32,Pihos,Peter Constantine,04/02-06/14,OV,,Face-to-Face US US2,MWF,1300.0,1420.0,O,M,4,,82 	5
HIST,280,Intro:East Asian Cvlztn,23478,26,25,1,Goosmann,Breann,04/02-06/14,OV,,Face-to-Face,MWF,1430.0,1550.0,M,H,1,,31 	5
HIST,281,E Asian Hist Early-Mod/Mod Era,22936,38,37,1,Thompson,Roger R.,04/02-06/14,OV,,Face-to-Face,MWF,1000.0,1120.0,O,M,4,,82 	5
HIST,287,Intro Islamic Civilization,23479,75,74,1,Anderson,Charles W.,04/02-06/14,OV,,Face-to-Face,TR,1000.0,1150.0,O,M,4,,82 	5
HIST,312,History of Ancient Greece,22931,30,31,-1,Johnston,Christine,04/02-06/14,OV,HIST 111 or HIST 121 or HIST 151 or HUMA 121 or permission of instructor.,Face-to-Face,MWF,1430.0,1550.0,O,M,5,,80 	5
HIST,327,Soccer in Latin America,23480,30,31,-1,Cameselle-Pesce,Pedro,04/02-06/14,JR SO SR OV,Sophomore status or instructor permission.,Face-to-Face WHEM,MWF,1000.0,1120.0,M,H,1,,31 	5
HIST,352,Civil War & Reconstruction,22301,30,23,7,Price,Hunter,04/02-06/14,OV,HIST 103 or HIST 104.,Face-to-Face US US2,TR,1000.0,1150.0,B,H,4,,17 	5
HIST,356,Gender and Sexuality,23498,15,13,2,Bhattacharjee,Dharitri,04/02-06/14,OV,One 100- or 200-level course in HIST or WGSS 211.,Face-to-Face,MWF,830.0,950.0,B,H,4,,17 	5
HIST,364,Latin American at the Movies,23481,30,28,2,López-Pedreros,Ricardo,04/02-06/14,JR SO SR OV,"Sophomore, junior, or senior status.",Face-to-Face WHEM,TR,1000.0,1150.0,B,H,4,,01 	5
HIST,365,Sexuality in the U.S.,23496,15,18,-5,Cerretti,Josh,04/02-06/14,JR SR OV,Junior or senior status.,Face-to-Face US US1 US2,TR,1200.0,1350.0,C,V,2,,64 	5
HIST,374,Premodern Japanese Hist,23482,30,29,1,Goosmann,Breann,04/02-06/14,OV,Sophomore or junior or senior status; HIST 280 or HIST 281 or EAST 201 or EAST 202 highly recommended; or permission of instructor.,Face-to-Face,MWF,2330.0,2450.0,M,H,1,,39 	5
HIST,387,Africa since the 1960s,23483,30,23,7,Watkins,Sarah,04/02-06/14,JR SO SR OV,Sophomore status.,Face-to-Face,TR,1400.0,1550.0,B,H,4,,17 	5
HIST,390,Early Modern England,22925,30,28,2,Neem,Johann,04/02-06/14,JR SR OV,junior standing,Face-to-Face,TR,1000.0,1150.0,B,H,1,,04 	5
HIST,390,Cultural History of Ireland,23065,10,9,1,Murphy,Sean David,04/02-06/14,JR SR OV,junior standing Also offered as HUMA 327 CRN 22107,Face-to-Face,MWF,1000.0,1120.0,B,H,4,,01 	5
HIST,390,Medieval Chinese History,23484,30,24,6,Thompson,Roger R.,04/02-06/14,JR SR OV,junior standing,Face-to-Face,MWF,1300.0,1420.0,B,H,4,,15 	5
HIST,390,African Monarchies since 1200,23920,30,14,16,Watkins,Sarah,04/02-06/14,JR SR OV,junior standing New Section,Face-to-Face,TR,1200.0,1350.0,B,H,4,,17 	5
HIST,391,History of Pacific Northwest,22614,30,31,-1,Chard,Daniel,04/02-06/14,OV,sophomore standing,Face-to-Face US,MWF,1430.0,1550.0,M,H,1,,56 	5
HIST,404,Colonialism and Middle East,23486,15,16,-1,Anderson,Charles W.,04/02-06/14,OV,"One course from: HIST 281, HIST 286, HIST 288, HIST 369, HIST 372, HIST 375, HIST 382, HIST 383, HIST 384, HIST 385, or HIST 386; or instructor permission.",Face-to-Face,TR,1400.0,1550.0,B,H,1,,73 	5
HIST,412,Ancient Rivers and Roads,23487,15,15,0,Burge,Katherine,04/02-06/14,GR JR PB PM SR OV,"Junior status and one from: HIST 111, HIST 121, HIST 151, HIST 310, HIST 311, HIST 312, HIST 313, HUMA 121 or instructor permission.",Face-to-Face,TR,1200.0,1350.0,B,H,1,,73 	5
HIST,414,Carolingian Era,23488,15,5,10,Diehl,Peter D.,04/02-06/14,OV,HIST 112; one 300- or 400-level course in HIST; HIST 315 recommended; or instructor permission.,Face-to-Face,TR,1000.0,1150.0,B,H,3,,25 	5
HIST,468,Amer. Borderlands & Frontiers,23489,15,6,9,Price,Hunter,04/02-06/14,JR SR OV,Junior status and HIST 103; or instructor permission. New Time,Face-to-Face US US1,TR,800.0,950.0,B,H,3,,25 	5
HIST,490,Pilgrimage & Travel in Islam,23062,5,2,2,Miran,Jonathan,04/02-06/14,JR SR OV,"Junior or senior status. Recommended: any 100, 200, 300, 400 level History courses. Also offered as REL 490 CRN 23400",Face-to-Face,TR,1400.0,1550.0,B,H,1,,59 	5
HIST,490,Neoliberalism in America,23490,15,12,3,López-Pedreros,Ricardo,04/02-06/14,JR SR OV,"Junior or senior status. Recommended: any 100, 200, 300, 400 level History courses.",Face-to-Face US US2 WHEM,TR,1400.0,1550.0,M,H,0,,56 	5
HIST,490,Eroticism Ancient/Medieval Eur,23514,5,2,3,Murphy,Sean David,04/02-06/14,JR SR OV,"Junior or senior status. Recommended: any 100, 200, 300, 400 level History courses. Also offered as HUMA 490 CRN 23399",Face-to-Face,MW,1430.0,1620.0,B,H,1,,51 	5
HIST,490,Coastal Histories of Canada,23526,10,7,3,Heslop,Madison,04/02-06/14,JR SR OV,"Junior or senior status. Recommended: any 100, 200, 300, 400 level History courses.",Face-to-Face WHEM,TR,1200.0,1350.0,B,H,1,,04 	5
HIST,499,The Crusades,22296,10,5,5,Diehl,Peter D.,04/02-06/14,MJ OV,One upper-division course in field of topic.,Face-to-Face WP3,T,1400.0,1650.0,B,H,3,,25 	5
HIST,499,The Ancient World,22300,10,8,2,Burge,Katherine,04/02-06/14,MJ OV,One upper-division course in field of topic.,Face-to-Face WP3,M,1500.0,1750.0,B,H,3,,25 	5
HIST,499,Colonial America/Atlantic Wrld,23494,10,8,2,Hardesty,Jared Ross,04/02-06/14,MJ OV,One upper-division course in field of topic.,Face-to-Face WP3,R,1400.0,1650.0,B,H,1,,10 	5
HIST,499,US Western History,23495,10,8,2,Seltz,Jennifer,04/02-06/14,MJ OV,One upper-division course in field of topic.,Face-to-Face WP3,T,1400.0,1650.0,B,H,1,,10 	5
HIST,597F,Limits of History,24081,10,1,9,Bhattacharjee,Dharitri,04/02-06/14,GR GR PB PM OV,Graduate status New Section,Face-to-Face,M,1430.0,1720.0,B,H,2,,21 	4
HIST,597G,Settler Colonial North America,24083,10,11,-1,Heslop,Madison,04/02-06/14,GR PB PM OV,Graduate status New Section,Face-to-Face,T,1400.0,1650.0,M,H,1,,15 	4
HIST,690,Thesis,23512,15,12,3,Costanzo,Susan,04/02-06/14,GR GR PB PM OV,Graduate status.,,,,,,,,,
HIST,699,Continous Enrollment,23513,10,0,10,Patrick,David L.,04/02-06/14,GR GR PB PM OV,Holocaust & Genocide Studies Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,,,,,,,,,
HGST,302,Topics in Genocide Studies,22412,5,6,-2,Anderson Paul,Rachel Ann,04/02-06/14,JR SO SR OV,Sophomore status. Genocide and Global Politics New Room Honors Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face,TR,1400.0,1550.0,A,W,3,,04 	5
HNRS,105,Human Exp. Post-modernity A,20336,20,17,3,Goldman,Tristan Adaon,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,MTRF,1100.0,1150.0,M,H,0,,38 	4
HNRS,105,Human Exp. Post-modernity A,20555,20,24,-4,Goldman,Tristan Adaon,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,MTRF,1300.0,1350.0,O,M,3,,30C 	4
HNRS,105,Human Exp. Post-modernity A,21729,22,24,-2,Dunn,Paul Richard,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,TR,1000.0,1140.0,O,M,3,,30C 	4
HNRS,105,Human Exp. Post-modernity A,22748,20,15,5,Dunn,Paul Richard,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,TR,1400.0,1540.0,O,M,3,,30C 	4
HNRS,105,Human Exp. Post-modernity A,22756,22,22,0,Elezovic,Arna,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,TR,1000.0,1140.0,O,M,3,,30A 	4
HNRS,105,Human Exp. Post-modernity A,23432,24,24,0,Elezovic,Arna,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,TR,1200.0,1340.0,O,M,3,,30A 	4
HNRS,105,Human Exp. Post-modernity A,23746,20,20,0,Martindale,Lori Marie,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,MWF,1430.0,1540.0,O,M,3,,30A 	4
HNRS,106,Human Exp. Post-modernity B,21624,20,15,5,Brian,Kathleen M.,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,MW,2300.0,2440.0,O,M,3,,30C 	4
HNRS,106,Human Exp. Post-modernity B,22344,20,19,1,Hummel,Thomas,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,MW,900.0,1040.0,O,M,3,,30A 	4
HNRS,106,Human Exp. Post-modernity B,22757,20,19,1,Hummel,Thomas,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,MW,2300.0,2440.0,O,M,3,,30A 	4
HNRS,106,Human Exp. Post-modernity B,23743,20,6,14,Dugger,Julie,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,MW,1400.0,1540.0,O,M,3,,30C 	4
HNRS,106,Human Exp. Post-modernity B,23819,20,6,14,Brian,Kathleen M.,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,MW,900.0,1040.0,O,M,3,,30C 	4
HNRS,106,Human Exp. Post-modernity B,23820,20,20,0,Martindale,Lori Marie,04/02-06/14,OV,Admission to the Honors College,Face-to-Face,MWF,1300.0,1410.0,O,M,3,,30A 	4
HNRS,204,Psychology Colloquium,23102,24,10,14,Scollon,Christie Kaye,04/02-06/14,OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face SSC,MW,1000.0,1150.0,A,W,4,,06 	5
HNRS,205,History Colloquium,23426,24,17,7,Chard,Daniel,04/02-06/14,OV,Admission to the Honors College. Admission to the Honors College New Room,Face-to-Face,MWF,2330.0,2450.0,O,M,3,,30B 	5
HNRS,206,Political Science Colloquium,23427,24,9,15,Bowers,Melanie,04/02-06/14,OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face SSC,TR,1400.0,1550.0,H,U,1,,01 	5
HNRS,216,Colloquium in Art History,23429,24,22,2,Kerman,Monique Michelle Fowler Paul,04/02-06/14,OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face,TR,1300.0,1450.0,O,M,5,,80 	5
HNRS,217,Linguistics Colloquium,22755,25,15,10,Holladay,Kaden Tobias,04/02-06/14,OV,Admission to the Honors College. Admission to the Honors College New Time,Face-to-Face SSC,MWF,1430.0,1550.0,M,H,1,,35 	5
HNRS,252,Sociology Colloquium,23105,24,23,1,Ten Eyck,Toby,04/02-06/14,OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face SSC,TR,1400.0,1550.0,A,H,0,,17 	5
HNRS,350,The Work of Presence,22085,15,15,0,Hummel,Thomas,04/02-06/14,JR SR OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face,W,1800.0,2100.0,O,M,3,,30C 	3
HNRS,350,The Work of Absence,23107,15,14,1,Brian,Kathleen M.,04/02-06/14,JR SR OV,Admission to the Honors College. Admission to the Honors College New Time,Face-to-Face,W,1400.0,1650.0,O,M,3,,30B 	3
HNRS,350,Trans Performance in The US,23108,15,14,1,Chapman,Kamarie A.,04/02-06/14,JR SR OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face WP1,MW,1000.0,1120.0,O,M,3,,30B 	3
HNRS,350,Art/Craft Hierarchy: Making,23109,15,15,0,Scopa,Sally Kenner,04/02-06/14,JR SR OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face,R,1530.0,1750.0,FA,OFC,3,,
HNRS,350,Reimagining Makerspaces,23110,15,14,1,Davishahl,Jill C.,04/02-06/14,JR SR OV,Admission to the Honors College. Admission to the Honors College New Time,Face-to-Face,TR,1000.0,1120.0,E,T,2,,51A 	3	$25.00 Flat Fee
HNRS,350,Rethinking Trauma,23111,15,7,8,Pyscher,Tracey Michelle,04/02-06/14,JR SR OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face WP3,TR,1400.0,1520.0,O,M,3,,30B 	3
HNRS,350,Landscape of the Spirit,23115,15,10,5,Moore,Tom,04/02-06/14,JR SR OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face WP3,TR,1400.0,1520.0,O,M,3,,30A 	3
HNRS,350,Systemmetry,23116,15,16,-1,Kearsley,Paul Douglas,04/02-06/14,JR SR OV,Admission to the Honors College. Admission to the Honors College New Time,Face-to-Face,TR,1600.0,1720.0,O,M,3,,30B 	3
HNRS,350,The Physics of Life,23118,15,10,5,Nelson,Madison Lee,04/02-06/14,JR SR OV,Admission to the Honors College. Admission to the Honors College,Face-to-Face WP1,TR,1200.0,1350.0,O,M,3,,30B 	3
HNRS,390,Capstone Project Preparation,22088,25,20,5,Dugger,Julie,04/02-06/14,OV,Admission to the Honor College. Admission to the Honors College,Face-to-Face,M,1600.0,1650.0,O,M,3,,30C 	1
HNRS,390,Capstone Project Preparation,23433,25,12,13,Martindale,Lori Marie,04/02-06/14,OV,Admission to the Honor College. Admission to the Honors College,Face-to-Face,F,2400.0,2450.0,O,M,3,,30A 	1
HNRS,490,Senior Project,20062,100,99,1,Dugger,Julie,04/02-06/14,MJ OV,Admission to major. This section is offered for Human Services majors accepted to Distance Learning program site; consult with program advisor for information: 360/475-7507. Course meets as scheduled; plus arranged. Humanities Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face,T,1600.0,1750.0,M,H,1,,14 	5
HUMA,121,Ancient Mediterranean,22986,45,45,0,Picus,Daniel,04/02-06/14,OV,,Face-to-Face HUM,MWF,1430.0,1550.0,H,U,1,,02 	5
HUMA,243,Art and Ideas,23830,45,44,1,Prichard,Tony Alan,04/02-06/14,OV,New Section,Face-to-Face HUM,MWF,1300.0,1420.0,M,H,1,,31 	5
HUMA,273,Art and Society China&Japan,23394,45,44,1,Pearce,Scott A.,04/02-06/14,OV,,Face-to-Face,TR,1000.0,1150.0,M,H,2,,35 	5
HUMA,276,Humanities of Africa,23392,45,34,11,Miran,Jonathan,04/02-06/14,OV,,Face-to-Face,TR,1000.0,1150.0,B,H,4,,19 	5
HUMA,281,Representations of Otherness,23272,45,27,18,Carotenuto,Gianna M.,04/02-06/14,OV,,Face-to-Face,TR,1000.0,1150.0,M,H,1,,39 	5
HUMA,290,Global Histories of Photograph,22988,45,43,2,Carotenuto,Gianna M.,04/02-06/14,OV,CLOSED	HUMA 300	Directed Independent Study	22041	0	0	0	Staff	04/02-06/14,Face-to-Face HUM,TR,1400.0,1550.0,M,H,2,,35 	5
HUMA,302,Methds of Interdisciplinary St,22037,15,14,1,Slouber,Michael,04/02-06/14,OV,Instructor permission; at least two 100- or 200-level HUMA or REL courses. Topic: Ramayana: An Epic from India New Time,Face-to-Face WP3,MW,1400.0,1550.0,B,H,1,,59 	5
HUMA,327,Ireland: A Cultural History,22107,20,18,2,Murphy,Sean David,04/02-06/14,OV,Junior or senior status; and one HUMA or REL course; or instructor permission. Also offered as HIST 390 CRN 23065 CLOSED	HUMA 400	Directed Independent Study	22043	0	0	0	Staff	04/02-06/14,Face-to-Face,MWF,1000.0,1120.0,B,H,4,,01 	5
